make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price
volvo,0,1,4,3,1,0,365.4,445.1,325.2,311.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25187
volvo,0,1,4,3,1,0,365.5,445.2,325.3,311.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25188
volvo,0,1,4,3,1,0,365.6,445.3,325.4,312,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25189
volvo,0,1,4,3,1,0,365.7,445.4,325.5,312.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25190
volvo,0,1,4,3,1,0,365.8,445.5,325.6,312.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25191
volvo,0,1,4,3,1,0,365.9,445.6,325.7,312.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25192
volvo,0,1,4,3,1,0,366,445.7,325.8,312.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25193
volvo,0,1,4,3,1,0,366.1,445.8,325.9,312.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25194
volvo,0,1,4,3,1,0,366.2,445.9,326,312.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25195
volvo,0,1,4,3,1,0,366.3,446,326.1,312.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25196
volvo,0,1,4,3,1,0,366.4,446.1,326.2,312.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25197
volvo,0,1,4,3,1,0,366.5,446.2,326.3,312.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25198
volvo,0,1,4,3,1,0,366.6,446.3,326.4,313,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25199
volvo,0,1,4,3,1,0,366.7,446.4,326.5,313.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25200
volvo,0,1,4,3,1,0,366.8,446.5,326.6,313.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25201
volvo,0,1,4,3,1,0,366.9,446.6,326.7,313.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25202
volvo,0,1,4,3,1,0,367,446.7,326.8,313.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25203
volvo,0,1,4,3,1,0,367.1,446.8,326.9,313.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25204
volvo,0,1,4,3,1,0,367.2,446.9,327,313.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25205
volvo,0,1,4,3,1,0,367.3,447,327.1,313.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25206
volvo,0,1,4,3,1,0,367.4,447.1,327.2,313.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25207
volvo,0,1,4,3,1,0,367.5,447.2,327.3,313.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25208
volvo,0,1,4,3,1,0,367.6,447.3,327.4,314,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25209
volvo,0,1,4,3,1,0,367.7,447.4,327.5,314.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25210
volvo,0,1,4,3,1,0,367.8,447.5,327.6,314.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25211
volvo,0,1,4,3,1,0,367.9,447.6,327.7,314.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25212
volvo,0,1,4,3,1,0,368,447.7,327.8,314.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25213
volvo,0,1,4,3,1,0,368.1,447.8,327.9,314.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25214
volvo,0,1,4,3,1,0,368.2,447.9,328,314.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25215
volvo,0,1,4,3,1,0,368.3,448,328.1,314.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25216
volvo,0,1,4,3,1,0,368.4,448.1,328.2,314.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25217
volvo,0,1,4,3,1,0,368.5,448.2,328.3,314.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25218
volvo,0,1,4,3,1,0,368.6,448.3,328.4,315,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25219
volvo,0,1,4,3,1,0,368.7,448.4,328.5,315.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25220
volvo,0,1,4,3,1,0,368.8,448.5,328.6,315.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25221
volvo,0,1,4,3,1,0,368.9,448.6,328.7,315.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25222
volvo,0,1,4,3,1,0,369,448.7,328.8,315.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25223
volvo,0,1,4,3,1,0,369.1,448.8,328.9,315.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25224
volvo,0,1,4,3,1,0,369.2,448.9,329,315.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25225
volvo,0,1,4,3,1,0,369.3,449,329.1,315.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25226
volvo,0,1,4,3,1,0,369.4,449.1,329.2,315.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25227
volvo,0,1,4,3,1,0,369.5,449.2,329.3,315.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25228
volvo,0,1,4,3,1,0,369.6,449.3,329.4,316,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25229
volvo,0,1,4,3,1,0,369.7,449.4,329.5,316.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25230
volvo,0,1,4,3,1,0,369.8,449.5,329.6,316.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25231
volvo,0,1,4,3,1,0,369.9,449.6,329.7,316.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25232
volvo,0,1,4,3,1,0,370,449.7,329.8,316.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25233
volvo,0,1,4,3,1,0,370.1,449.8,329.9,316.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25234
volvo,0,1,4,3,1,0,370.2,449.9,330,316.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25235
volvo,0,1,4,3,1,0,370.3,450,330.1,316.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25236
volvo,0,1,4,3,1,0,370.4,450.1,330.2,316.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25237
volvo,0,1,4,3,1,0,370.5,450.2,330.3,316.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25238
volvo,0,1,4,3,1,0,370.6,450.3,330.4,317,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25239
volvo,0,1,4,3,1,0,370.7,450.4,330.5,317.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25240
volvo,0,1,4,3,1,0,370.8,450.5,330.6,317.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25241
volvo,0,1,4,3,1,0,370.9,450.6,330.7,317.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25242
volvo,0,1,4,3,1,0,371,450.7,330.8,317.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25243
volvo,0,1,4,3,1,0,371.1,450.8,330.9,317.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25244
volvo,0,1,4,3,1,0,371.2,450.9,331,317.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25245
volvo,0,1,4,3,1,0,371.3,451,331.1,317.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25246
volvo,0,1,4,3,1,0,371.4,451.1,331.2,317.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25247
volvo,0,1,4,3,1,0,371.5,451.2,331.3,317.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25248
volvo,0,1,4,3,1,0,371.6,451.3,331.4,318,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25249
volvo,0,1,4,3,1,0,371.7,451.4,331.5,318.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25250
volvo,0,1,4,3,1,0,371.8,451.5,331.6,318.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25251
volvo,0,1,4,3,1,0,371.9,451.6,331.7,318.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25252
volvo,0,1,4,3,1,0,372,451.7,331.8,318.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25253
volvo,0,1,4,3,1,0,372.1,451.8,331.9,318.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25254
volvo,0,1,4,3,1,0,372.2,451.9,332,318.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25255
volvo,0,1,4,3,1,0,372.3,452,332.1,318.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25256
volvo,0,1,4,3,1,0,372.4,452.1,332.2,318.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25257
volvo,0,1,4,3,1,0,372.5,452.2,332.3,318.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25258
volvo,0,1,4,3,1,0,372.6,452.3,332.4,319,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25259
volvo,0,1,4,3,1,0,372.7,452.4,332.5,319.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25260
volvo,0,1,4,3,1,0,372.8,452.5,332.6,319.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25261
volvo,0,1,4,3,1,0,372.9,452.6,332.7,319.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25262
volvo,0,1,4,3,1,0,373,452.7,332.8,319.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25263
volvo,0,1,4,3,1,0,373.1,452.8,332.9,319.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25264
volvo,0,1,4,3,1,0,373.2,452.9,333,319.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25265
volvo,0,1,4,3,1,0,373.3,453,333.1,319.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25266
volvo,0,1,4,3,1,0,373.4,453.1,333.2,319.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25267
volvo,0,1,4,3,1,0,373.5,453.2,333.3,319.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25268
volvo,0,1,4,3,1,0,373.6,453.3,333.4,320,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25269
volvo,0,1,4,3,1,0,373.7,453.4,333.5,320.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25270
volvo,0,1,4,3,1,0,373.8,453.5,333.6,320.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25271
volvo,0,1,4,3,1,0,373.9,453.6,333.7,320.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25272
volvo,0,1,4,3,1,0,374,453.7,333.8,320.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25273
volvo,0,1,4,3,1,0,374.1,453.8,333.9,320.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25274
volvo,0,1,4,3,1,0,374.2,453.9,334,320.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25275
volvo,0,1,4,3,1,0,374.3,454,334.1,320.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25276
volvo,0,1,4,3,1,0,374.4,454.1,334.2,320.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25277
volvo,0,1,4,3,1,0,374.5,454.2,334.3,320.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25278
volvo,0,1,4,3,1,0,374.6,454.3,334.4,321,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25279
volvo,0,1,4,3,1,0,374.7,454.4,334.5,321.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25280
volvo,0,1,4,3,1,0,374.8,454.5,334.6,321.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25281
volvo,0,1,4,3,1,0,374.9,454.6,334.7,321.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25282
volvo,0,1,4,3,1,0,375,454.7,334.8,321.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25283
volvo,0,1,4,3,1,0,375.1,454.8,334.9,321.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25284
volvo,0,1,4,3,1,0,375.2,454.9,335,321.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25285
volvo,0,1,4,3,1,0,375.3,455,335.1,321.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25286
volvo,0,1,4,3,1,0,375.4,455.1,335.2,321.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25287
volvo,0,1,4,3,1,0,375.5,455.2,335.3,321.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25288
volvo,0,1,4,3,1,0,375.6,455.3,335.4,322,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25289
volvo,0,1,4,3,1,0,375.7,455.4,335.5,322.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25290
volvo,0,1,4,3,1,0,375.8,455.5,335.6,322.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25291
volvo,0,1,4,3,1,0,375.9,455.6,335.7,322.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25292
volvo,0,1,4,3,1,0,376,455.7,335.8,322.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25293
volvo,0,1,4,3,1,0,376.1,455.8,335.9,322.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25294
volvo,0,1,4,3,1,0,376.2,455.9,336,322.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25295
volvo,0,1,4,3,1,0,376.3,456,336.1,322.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25296
volvo,0,1,4,3,1,0,376.4,456.1,336.2,322.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25297
volvo,0,1,4,3,1,0,376.5,456.2,336.3,322.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25298
volvo,0,1,4,3,1,0,376.6,456.3,336.4,323,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25299
volvo,0,1,4,3,1,0,376.7,456.4,336.5,323.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25300
volvo,0,1,4,3,1,0,376.8,456.5,336.6,323.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25301
volvo,0,1,4,3,1,0,376.9,456.6,336.7,323.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25302
volvo,0,1,4,3,1,0,377,456.7,336.8,323.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25303
volvo,0,1,4,3,1,0,377.1,456.8,336.9,323.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25304
volvo,0,1,4,3,1,0,377.2,456.9,337,323.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25305
volvo,0,1,4,3,1,0,377.3,457,337.1,323.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25306
volvo,0,1,4,3,1,0,377.4,457.1,337.2,323.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25307
volvo,0,1,4,3,1,0,377.5,457.2,337.3,323.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25308
volvo,0,1,4,3,1,0,377.6,457.3,337.4,324,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25309
volvo,0,1,4,3,1,0,377.7,457.4,337.5,324.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25310
volvo,0,1,4,3,1,0,377.8,457.5,337.6,324.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25311
volvo,0,1,4,3,1,0,377.9,457.6,337.7,324.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25312
volvo,0,1,4,3,1,0,378,457.7,337.8,324.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25313
volvo,0,1,4,3,1,0,378.1,457.8,337.9,324.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25314
volvo,0,1,4,3,1,0,378.2,457.9,338,324.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25315
volvo,0,1,4,3,1,0,378.3,458,338.1,324.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25316
volvo,0,1,4,3,1,0,378.4,458.1,338.2,324.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25317
volvo,0,1,4,3,1,0,378.5,458.2,338.3,324.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25318
volvo,0,1,4,3,1,0,378.6,458.3,338.4,325,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25319
volvo,0,1,4,3,1,0,378.7,458.4,338.5,325.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25320
volvo,0,1,4,3,1,0,378.8,458.5,338.6,325.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25321
volvo,0,1,4,3,1,0,378.9,458.6,338.7,325.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25322
volvo,0,1,4,3,1,0,379,458.7,338.8,325.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25323
volvo,0,1,4,3,1,0,379.1,458.8,338.9,325.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25324
volvo,0,1,4,3,1,0,379.2,458.9,339,325.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25325
volvo,0,1,4,3,1,0,379.3,459,339.1,325.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25326
volvo,0,1,4,3,1,0,379.4,459.1,339.2,325.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25327
volvo,0,1,4,3,1,0,379.5,459.2,339.3,325.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25328
volvo,0,1,4,3,1,0,379.6,459.3,339.4,326,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25329
volvo,0,1,4,3,1,0,379.7,459.4,339.5,326.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25330
volvo,0,1,4,3,1,0,379.8,459.5,339.6,326.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25331
volvo,0,1,4,3,1,0,379.9,459.6,339.7,326.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25332
volvo,0,1,4,3,1,0,380,459.7,339.8,326.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25333
volvo,0,1,4,3,1,0,380.1,459.8,339.9,326.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25334
volvo,0,1,4,3,1,0,380.2,459.9,340,326.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25335
volvo,0,1,4,3,1,0,380.3,460,340.1,326.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25336
volvo,0,1,4,3,1,0,380.4,460.1,340.2,326.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25337
volvo,0,1,4,3,1,0,380.5,460.2,340.3,326.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25338
volvo,0,1,4,3,1,0,380.6,460.3,340.4,327,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25339
volvo,0,1,4,3,1,0,380.7,460.4,340.5,327.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25340
volvo,0,1,4,3,1,0,380.8,460.5,340.6,327.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25341
volvo,0,1,4,3,1,0,380.9,460.6,340.7,327.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25342
volvo,0,1,4,3,1,0,381,460.7,340.8,327.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25343
volvo,0,1,4,3,1,0,381.1,460.8,340.9,327.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25344
volvo,0,1,4,3,1,0,381.2,460.9,341,327.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25345
volvo,0,1,4,3,1,0,381.3,461,341.1,327.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25346
volvo,0,1,4,3,1,0,381.4,461.1,341.2,327.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25347
volvo,0,1,4,3,1,0,381.5,461.2,341.3,327.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25348
volvo,0,1,4,3,1,0,381.6,461.3,341.4,328,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25349
volvo,0,1,4,3,1,0,381.7,461.4,341.5,328.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25350
volvo,0,1,4,3,1,0,381.8,461.5,341.6,328.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25351
volvo,0,1,4,3,1,0,381.9,461.6,341.7,328.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25352
volvo,0,1,4,3,1,0,382,461.7,341.8,328.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25353
volvo,0,1,4,3,1,0,382.1,461.8,341.9,328.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25354
volvo,0,1,4,3,1,0,382.2,461.9,342,328.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25355
volvo,0,1,4,3,1,0,382.3,462,342.1,328.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25356
volvo,0,1,4,3,1,0,382.4,462.1,342.2,328.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25357
volvo,0,1,4,3,1,0,382.5,462.2,342.3,328.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25358
volvo,0,1,4,3,1,0,382.6,462.3,342.4,329,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25359
volvo,0,1,4,3,1,0,382.7,462.4,342.5,329.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25360
volvo,0,1,4,3,1,0,382.8,462.5,342.6,329.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25361
volvo,0,1,4,3,1,0,382.9,462.6,342.7,329.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25362
volvo,0,1,4,3,1,0,383,462.7,342.8,329.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25363
volvo,0,1,4,3,1,0,383.1,462.8,342.9,329.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25364
volvo,0,1,4,3,1,0,383.2,462.9,343,329.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25365
volvo,0,1,4,3,1,0,383.3,463,343.1,329.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25366
volvo,0,1,4,3,1,0,383.4,463.1,343.2,329.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25367
volvo,0,1,4,3,1,0,383.5,463.2,343.3,329.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25368
volvo,0,1,4,3,1,0,383.6,463.3,343.4,330,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25369
volvo,0,1,4,3,1,0,383.7,463.4,343.5,330.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25370
volvo,0,1,4,3,1,0,383.8,463.5,343.6,330.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25371
volvo,0,1,4,3,1,0,383.9,463.6,343.7,330.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25372
volvo,0,1,4,3,1,0,384,463.7,343.8,330.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25373
volvo,0,1,4,3,1,0,384.1,463.8,343.9,330.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25374
volvo,0,1,4,3,1,0,384.2,463.9,344,330.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25375
volvo,0,1,4,3,1,0,384.3,464,344.1,330.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25376
volvo,0,1,4,3,1,0,384.4,464.1,344.2,330.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25377
volvo,0,1,4,3,1,0,384.5,464.2,344.3,330.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25378
volvo,0,1,4,3,1,0,384.6,464.3,344.4,331,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25379
volvo,0,1,4,3,1,0,384.7,464.4,344.5,331.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25380
volvo,0,1,4,3,1,0,384.8,464.5,344.6,331.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25381
volvo,0,1,4,3,1,0,384.9,464.6,344.7,331.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25382
volvo,0,1,4,3,1,0,385,464.7,344.8,331.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25383
volvo,0,1,4,3,1,0,385.1,464.8,344.9,331.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25384
volvo,0,1,4,3,1,0,385.2,464.9,345,331.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25385
volvo,0,1,4,3,1,0,385.3,465,345.1,331.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25386
volvo,0,1,4,3,1,0,385.4,465.1,345.2,331.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25387
volvo,0,1,4,3,1,0,385.5,465.2,345.3,331.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25388
volvo,0,1,4,3,1,0,385.6,465.3,345.4,332,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25389
volvo,0,1,4,3,1,0,385.7,465.4,345.5,332.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25390
volvo,0,1,4,3,1,0,385.8,465.5,345.6,332.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25391
volvo,0,1,4,3,1,0,385.9,465.6,345.7,332.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25392
volvo,0,1,4,3,1,0,386,465.7,345.8,332.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25393
volvo,0,1,4,3,1,0,386.1,465.8,345.9,332.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25394
volvo,0,1,4,3,1,0,386.2,465.9,346,332.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,25395
